Time,SG01,SG02,SG03,SG04
0.0,20.0,20.0,20.0,20.0
0.502092050209205,21.70876687875776,21.97165409087434,21.840210484816048,21.57732327269947
1.00418410041841,23.417238513904994,23.942967516044224,23.68010301497461,23.154374012835376
1.506276150627615,25.125119712843865,25.913599668665995,25.519359690754932,24.7308797349328
2.00836820083682,26.832115384993095,27.883210059607418,27.357662722300255,26.306568047685936
2.510460251046025,28.53793059277421,29.851458376277932,29.194694484526075,27.881166701022348
3.01255230125523,30.242270602571352,31.818004541428486,31.03013757199992,29.45440363314279
3.514644351464435,31.944840935655854,33.7825087719106,32.86367485378322,31.026007017528478
4.01673640167364,33.64534741906675,35.744631637384714,34.69498952822573,32.59570530990777
4.518828451882845,35.3434962364385,37.7040341189675,36.523765177703,34.163227295173996
5.02092050209205,37.03899397876704,39.66037766780813,38.34968582328759,35.728302134246505
5.523012552301255,38.73154769510554,41.613324263583316,40.17243597934443,37.29065941086665
6.02510460251046,40.42086494318089,43.562536472901016,41.99170070804095,38.85002917832082
6.527196652719665,42.1066538399224,45.50767750760277,43.80716567376258,40.40614200608222
7.02928870292887,43.788623111893884,47.44841128295448,45.61851719742418,41.958729026363585
7.531380753138075,45.466482145620304,49.38440247571573,47.42544231066802,43.50752198057259
8.03347280334728,47.1399410378005,51.31531658207749,49.22762880993899,45.052253265661996
8.535564853556485,48.80871064539714,53.24081997545824,51.02476531042768,46.59265598036659
9.03765690376569,50.47250263559539,55.160579964148525,52.81654129987196,48.12846397131882
9.539748953974895,52.13102953562147,57.07426484879401,54.60264719220774,49.659411879035204
10.0418410041841,53.78400478241275,58.98154397970702,56.38277438105989,51.18523518376562
10.543933054393305,55.43114277213056,60.882087813996804,58.15661529306369,52.705670251197446
11.04602510460251,57.0721589095073,62.775567972508426,59.92386344100787,54.22045437800674
11.548117154811715,58.706769657019315,64.66165729656075,61.68421347679003,55.729325837248595
12.05020920502092,60.33469258387693,66.54002990447339,63.43736124417515,57.2320239235787
12.552301255230125,61.955646414823384,68.41036124787314,65.18300383134826,58.72828899829851
13.05439330543933,63.569351078734,70.27232816777001,66.92083962325201,60.217862534216
13.556485355648535,65.17552775700736,72.12560895039312,68.65056835370024,61.700487160314495
14.05857740585774,66.77389893174005,73.96988338277698,70.37189115725852,63.17590670622158
14.560669456066945,68.36418843367665,75.80483280808843,72.08451062088253,64.64386624647074
15.06276150627615,69.9461214899267,77.63014018068466,73.78813083530568,66.10411214454773
15.564853556485355,71.51942477144055,79.44549012089294,75.48245744616675,67.55639209671435
16.06694560669456,73.08382644023544,81.25056896950242,77.16719770486893,69.00045517560194
16.569037656903767,74.63905619636422,83.04506484195872,78.84206051916146,70.43605187356698
17.07112970711297,76.18484532461824,84.82866768225182,80.50675650343504,71.86293414580146
17.573221757322173,77.72092674095634,86.6010693164881,82.16099802872222,73.28085545319047
18.07531380753138,79.2470350386522,88.36196350613714,83.80449927239468,74.68957080490972
18.577405857740587,80.76290653415157,90.11104600094413,85.43697626754785,76.0888368007553
19.07949790794979,82.26827931263219,91.84801459149868,87.05814695206543,77.47841167319893
19.581589958158993,83.76289327325765,93.57256916145114,88.6677312173544,78.85805532916092
20.0836820083682,85.24649017411826,95.28441173936723,90.26545095674275,80.22752939149379
